file_name,spectra_name,cluster,rho,delta
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.560.560.4 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=560",6302
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.561.561.3 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=561",6402
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.562.562.3 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=562",6502
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.564.564.4 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=564",6602
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.565.565.3 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=565",6702
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.566.566.3 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=566",6802
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.567.567.3 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=567",6902
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.568.568.2 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=568",7002
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.570.570.3 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=570",7102
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.571.571.3 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=571",7202
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.572.572.3 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=572",7302
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.573.573.2 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=573",7402
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.574.574.2 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=574",7502
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.576.576.3 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=576",7602
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.577.577.2 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=577",7702
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.578.578.2 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=578",7802
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.579.579.2 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=579",7902
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.580.580.2 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=580",8002
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.582.582.2 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=582",8102
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.583.583.2 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=583",8202
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.584.584.2 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=584",8302
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.585.585.2 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=585",8402
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.586.586.2 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=586",8502
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.588.588.2 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=588",8602
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.589.589.2 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=589",8702
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.590.590.5 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=590",8802
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.591.591.2 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=591",8902
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.592.592.2 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=592",9002
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.594.594.2 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=594",9102
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.595.595.2 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=595",9202
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.596.596.2 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=596",9302
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.597.597.4 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=597",9402
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.598.598.3 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=598",9502
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.600.600.3 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=600",9602
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.601.601.4 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=601",9702
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.602.602.2 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=602",9802
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.603.603.3 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=603",9902
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.604.604.4 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=604",10002
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.606.606.3 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=606",10102
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.607.607.3 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=607",10202
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.608.608.2 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=608",10302
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.609.609.3 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=609",10402
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.610.610.2 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=610",10502
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.612.612.2 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=612",10602
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.613.613.2 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=613",10702
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.614.614.4 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=614",10802
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.615.615.3 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=615",10902
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.616.616.3 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=616",11002
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.618.618.2 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=618",11102
